amount,release_year,rental_rate,length,replacement_cost,NC_17,PG,PG_13,R_rated,extra_fees,trailers,deleted_scenes,behind_scenes,commentaries
6.99,2006,2.99,182,20.99,0,0,0,0,1,0,0,1,1
0.99,2007,0.99,60,27.99,0,1,0,0,0,0,0,1,0
4.99,2007,4.99,64,12.99,0,0,0,0,0,1,1,1,0
2.99,2006,2.99,110,15.99,0,0,0,1,0,1,0,0,1
0.99,2005,0.99,84,20.99,0,0,1,0,0,1,0,0,0
8.99,2009,2.99,80,26.99,0,0,0,0,1,1,0,0,0
2.99,2005,2.99,107,20.99,0,0,0,0,0,0,0,1,1
6.99,2007,0.99,122,24.99,0,1,0,0,1,1,1,1,1
4.99,2005,4.99,184,24.99,1,0,0,0,0,1,1,1,0
0.99,2009,0.99,151,26.99,0,0,1,0,0,0,0,1,1
0.99,2007,0.99,68,13.99,0,0,0,1,0,1,0,0,1
5.99,2010,4.99,118,24.99,0,0,1,0,1,1,0,1,0
2.99,2006,2.99,109,13.99,0,0,0,1,0,0,1,1,1
4.99,2009,4.99,62,28.99,0,0,1,0,0,1,1,0,0
2.99,2010,2.99,92,19.99,1,0,0,0,0,1,0,0,0
2.99,2010,2.99,119,17.99,0,0,0,0,0,0,0,0,1
6.99,2008,4.99,139,26.99,0,0,1,0,1,1,1,1,1
3.99,2006,2.99,141,21.99,0,0,1,0,1,0,0,0,1
0.99,2007,0.99,155,24.99,0,0,0,1,0,1,0,0,0
2.99,2006,2.99,161,11.99,0,0,0,1,0,1,1,0,1
9.99,2004,4.99,152,18.99,0,0,1,0,1,0,1,0,0
2.99,2010,2.99,90,25.99,1,0,0,0,0,1,0,1,1
10.99,2005,4.99,100,20.99,0,1,0,0,1,1,1,1,0
5.99,2005,4.99,181,29.99,0,0,0,0,1,0,1,1,0
3.99,2010,2.99,146,25.99,0,0,1,0,1,1,1,1,1
4.99,2010,4.99,77,23.99,1,0,0,0,0,1,0,0,0
4.99,2008,4.99,139,26.99,0,0,1,0,0,1,1,1,1
0.99,2004,0.99,54,14.99,0,0,1,0,0,1,0,0,1
0.99,2010,0.99,104,19.99,0,0,0,1,0,0,0,0,1
4.99,2010,4.99,107,22.99,0,0,1,0,0,0,0,0,1
4.99,2009,4.99,147,28.99,1,0,0,0,0,0,1,1,1
5.99,2008,2.99,161,26.99,0,0,1,0,1,1,1,0,1
2.99,2004,2.99,121,19.99,0,0,1,0,0,1,1,1,1
8.99,2010,4.99,154,18.99,0,0,0,1,1,0,1,0,1
3.99,2007,2.99,156,23.99,0,0,0,0,1,1,1,1,1
6.99,2005,2.99,121,28.99,0,1,0,0,1,1,1,0,0
2.99,2007,0.99,135,29.99,0,0,0,0,1,0,1,0,0
2.99,2010,2.99,84,20.99,0,0,0,1,0,0,1,1,0
2.99,2007,2.99,95,23.99,0,1,0,0,0,1,0,0,0
4.99,2008,0.99,62,27.99,0,0,0,0,1,1,0,0,0
7.99,2004,0.99,103,20.99,0,0,0,1,1,1,0,0,1
0.99,2007,0.99,177,28.99,0,0,0,1,0,1,1,1,0
0.99,2006,0.99,141,9.99,0,0,0,1,0,1,0,1,0
2.99,2005,2.99,126,16.99,0,0,0,1,0,1,0,1,0
2.99,2010,2.99,85,10.99,0,0,0,0,0,0,0,1,1
5.99,2008,4.99,110,15.99,0,1,0,0,1,0,0,0,1
0.99,2007,0.99,100,20.99,0,1,0,0,0,0,1,0,1
3.99,2005,0.99,84,20.99,0,0,1,0,1,1,0,0,0
3.99,2008,2.99,148,21.99,0,0,0,0,1,1,0,0,0
2.99,2005,0.99,163,27.99,0,0,0,1,1,1,0,1,0
0.99,2006,0.99,48,20.99,0,1,0,0,0,0,1,0,0
0.99,2005,0.99,135,20.99,0,0,0,0,0,1,1,0,0
7.99,2010,4.99,80,28.99,0,0,1,0,1,1,0,0,0
5.99,2009,2.99,65,27.99,0,0,0,0,1,0,0,1,0
2.99,2009,2.99,171,29.99,1,0,0,0,0,0,0,0,1
0.99,2009,0.99,48,28.99,1,0,0,0,0,0,0,1,1
0.99,2005,0.99,136,25.99,1,0,0,0,0,1,1,0,1
0.99,2006,0.99,51,18.99,0,0,1,0,0,0,1,0,0
6.99,2006,4.99,140,26.99,0,0,0,1,1,1,0,0,1
4.99,2009,2.99,75,23.99,0,1,0,0,1,0,1,1,0
5.99,2009,4.99,98,15.99,0,0,1,0,1,1,1,0,1
2.99,2004,2.99,85,14.99,1,0,0,0,0,0,1,0,1
4.99,2008,4.99,163,22.99,0,1,0,0,0,0,1,1,1
2.99,2010,0.99,149,29.99,0,0,1,0,1,0,0,0,1
4.99,2009,4.99,112,22.99,1,0,0,0,0,1,0,1,0
6.99,2008,4.99,122,26.99,1,0,0,0,1,0,1,1,1
0.99,2007,0.99,158,13.99,0,0,0,0,0,1,0,0,1
5.99,2005,0.99,69,13.99,0,0,0,0,1,0,0,0,1
0.99,2009,0.99,139,22.99,0,0,1,0,0,0,0,1,1
5.99,2007,0.99,161,20.99,0,0,0,1,1,1,1,0,1
2.99,2004,0.99,122,14.99,1,0,0,0,1,1,1,0,0
6.99,2009,2.99,179,16.99,0,0,0,1,1,0,1,1,1
1.99,2008,0.99,140,29.99,0,0,0,1,1,0,1,0,0
5.99,2008,2.99,112,13.99,0,0,1,0,1,1,1,1,1
2.99,2010,2.99,120,11.99,1,0,0,0,0,1,1,0,0
4.99,2004,4.99,49,22.99,1,0,0,0,0,1,1,1,1
2.99,2005,2.99,153,21.99,0,0,1,0,0,1,0,1,1
2.99,2006,2.99,52,9.99,0,1,0,0,0,0,1,0,1
2.99,2008,2.99,136,17.99,0,0,0,1,0,0,0,1,0
8.99,2007,4.99,123,21.99,1,0,0,0,1,1,0,1,1
4.99,2007,4.99,91,16.99,0,0,1,0,0,0,1,1,0
0.99,2004,0.99,141,27.99,0,0,1,0,0,0,1,0,0
5.99,2004,4.99,179,22.99,0,0,0,1,1,1,0,0,0
2.99,2006,2.99,130,28.99,0,0,0,0,0,0,1,0,0
4.99,2010,4.99,107,22.99,0,0,1,0,0,0,0,0,1
3.99,2006,0.99,57,22.99,0,0,0,0,1,1,0,0,0
2.99,2006,0.99,63,22.99,0,0,0,0,1,0,1,1,1
4.99,2006,4.99,167,18.99,1,0,0,0,0,0,1,0,0
4.99,2006,2.99,85,25.99,0,0,0,1,1,0,1,1,0
6.99,2008,4.99,58,12.99,0,0,0,1,1,1,0,1,0
0.99,2006,0.99,97,23.99,1,0,0,0,0,1,1,0,1
0.99,2005,0.99,136,25.99,1,0,0,0,0,1,1,0,1
4.99,2009,2.99,172,29.99,0,0,1,0,1,1,0,1,1
2.99,2008,2.99,112,13.99,0,0,1,0,0,1,1,1,1
0.99,2010,0.99,155,20.99,0,0,0,0,0,0,0,1,1
7.99,2004,2.99,75,29.99,0,0,0,0,1,1,0,0,0
3.99,2006,2.99,50,17.99,0,1,0,0,1,1,1,0,0
2.99,2008,2.99,70,22.99,0,0,0,1,0,0,1,1,1
7.99,2008,4.99,121,18.99,0,0,1,0,1,0,1,0,1
4.99,2006,4.99,133,19.99,1,0,0,0,0,1,0,1,0
0.99,2005,0.99,128,12.99,0,1,0,0,0,1,1,0,1
4.99,2007,4.99,91,16.99,0,0,1,0,0,0,1,1,0
4.99,2004,4.99,129,17.99,0,0,0,1,0,0,0,1,1
0.99,2006,0.99,71,13.99,0,0,0,0,0,1,0,1,1
0.99,2005,0.99,156,10.99,0,0,0,1,0,1,0,0,1
9.99,2010,4.99,48,12.99,0,0,0,0,1,1,1,0,0
1.99,2008,0.99,176,22.99,0,0,1,0,1,0,0,1,1
0.99,2008,0.99,154,29.99,0,0,0,0,0,0,1,1,0
5.99,2009,4.99,145,27.99,0,0,1,0,1,0,1,0,1
5.99,2007,2.99,101,28.99,0,0,0,1,1,1,1,0,0
3.99,2009,2.99,176,11.99,0,1,0,0,1,1,1,0,0
0.99,2007,0.99,122,24.99,0,1,0,0,0,1,1,1,1
4.99,2010,4.99,119,17.99,0,0,1,0,0,0,0,1,0
6.99,2009,2.99,113,13.99,1,0,0,0,1,1,1,1,1
4.99,2009,4.99,92,16.99,1,0,0,0,0,0,1,1,1
2.99,2007,0.99,100,20.99,0,1,0,0,1,0,1,0,1
6.99,2007,4.99,184,12.99,0,0,0,0,1,1,1,0,0
6.99,2006,2.99,131,23.99,1,0,0,0,1,1,0,0,0
7.99,2010,4.99,158,10.99,0,1,0,0,1,0,0,1,1
6.99,2004,0.99,118,19.99,0,0,1,0,1,0,1,1,0
4.99,2007,2.99,171,24.99,0,0,0,1,1,1,0,0,0
2.99,2006,2.99,104,15.99,0,0,0,1,0,0,0,0,1
5.99,2006,0.99,76,19.99,0,0,1,0,1,1,0,1,1
0.99,2004,0.99,113,15.99,0,0,0,1,0,1,1,0,1
2.99,2007,2.99,102,10.99,0,0,0,1,0,1,0,0,1
7.99,2010,2.99,71,29.99,1,0,0,0,1,1,1,0,0
0.99,2004,0.99,61,12.99,0,1,0,0,0,1,1,1,1
4.99,2009,4.99,112,22.99,1,0,0,0,0,1,0,1,0
0.99,2009,0.99,83,20.99,0,1,0,0,0,0,1,1,0
7.99,2004,4.99,151,28.99,0,0,1,0,1,1,1,0,0
7.99,2006,2.99,108,26.99,0,0,0,1,1,0,1,1,0
3.99,2005,0.99,111,12.99,0,0,0,1,1,0,1,0,1
5.99,2005,2.99,48,12.99,0,0,1,0,1,0,1,1,1
0.99,2004,0.99,163,29.99,0,1,0,0,0,1,0,0,1
4.99,2007,2.99,75,23.99,0,0,1,0,1,0,1,1,1
2.99,2006,2.99,75,10.99,1,0,0,0,0,0,1,0,0
0.99,2006,0.99,181,21.99,0,0,0,1,0,1,0,1,0
4.99,2006,4.99,158,24.99,0,1,0,0,0,1,0,0,1
4.99,2008,0.99,93,29.99,0,0,0,0,1,1,0,1,1
4.99,2004,4.99,75,26.99,0,0,0,0,0,0,1,1,1
0.99,2007,0.99,57,27.99,0,0,1,0,0,1,0,1,0
3.99,2010,0.99,74,18.99,1,0,0,0,1,0,0,1,1
0.99,2006,0.99,141,17.99,0,1,0,0,0,1,1,1,0
3.99,2009,2.99,171,29.99,1,0,0,0,1,0,0,0,1
2.99,2006,0.99,48,20.99,0,1,0,0,1,0,1,0,0
3.99,2005,0.99,106,25.99,0,1,0,0,1,1,1,0,1
4.99,2004,4.99,144,12.99,0,1,0,0,0,0,0,1,0
2.99,2009,0.99,128,9.99,1,0,0,0,1,1,1,0,1
0.99,2006,0.99,165,18.99,0,0,0,0,0,0,1,0,1
2.99,2007,2.99,150,22.99,0,0,1,0,0,1,0,0,1
4.99,2010,4.99,90,11.99,0,1,0,0,0,0,1,0,1
2.99,2004,2.99,153,20.99,0,0,0,0,0,1,0,1,1
2.99,2006,2.99,63,27.99,0,0,0,1,0,1,0,1,0
0.99,2004,0.99,138,15.99,1,0,0,0,0,0,1,1,1
5.99,2006,4.99,80,25.99,0,1,0,0,1,1,1,1,1
7.99,2010,4.99,175,28.99,0,0,0,0,1,1,0,0,1
6.99,2007,2.99,150,22.99,0,0,1,0,1,1,0,0,1
5.99,2006,0.99,122,15.99,0,0,0,1,1,0,0,1,1
2.99,2005,0.99,156,14.99,0,0,1,0,1,1,1,0,0
0.99,2007,0.99,137,21.99,0,1,0,0,0,1,1,0,0
2.99,2006,0.99,102,28.99,0,0,0,0,1,1,1,1,1
6.99,2007,4.99,129,13.99,0,0,1,0,1,1,0,0,1
2.99,2009,2.99,100,19.99,0,0,0,1,0,1,0,0,1
6.99,2004,4.99,185,11.99,0,0,1,0,1,0,1,1,0
6.99,2009,4.99,109,24.99,0,0,0,0,1,1,0,0,1
4.99,2010,4.99,80,28.99,0,0,1,0,0,1,0,0,0
4.99,2006,4.99,103,21.99,0,1,0,0,0,0,0,1,1
5.99,2005,4.99,177,20.99,1,0,0,0,1,0,1,1,1
7.99,2004,4.99,50,18.99,1,0,0,0,1,1,0,1,1
2.99,2004,2.99,161,11.99,0,1,0,0,0,0,0,1,1
2.99,2004,2.99,94,27.99,0,0,0,1,0,1,0,1,0
0.99,2005,0.99,146,14.99,0,1,0,0,0,1,1,1,1
4.99,2010,4.99,83,14.99,0,0,1,0,0,1,0,1,0
2.99,2005,0.99,181,17.99,1,0,0,0,1,0,0,0,1
0.99,2010,0.99,126,22.99,1,0,0,0,0,1,0,0,0
2.99,2008,2.99,81,12.99,0,0,0,0,0,0,1,0,1
0.99,2006,0.99,63,22.99,0,0,0,0,0,0,1,1,1
4.99,2004,4.99,75,26.99,0,0,0,0,0,0,1,1,1
0.99,2004,0.99,67,22.99,0,0,1,0,0,1,0,0,0
2.99,2008,2.99,161,26.99,0,0,1,0,0,1,1,0,1
4.99,2009,2.99,65,12.99,0,1,0,0,1,1,1,0,0
3.99,2009,0.99,157,27.99,0,0,1,0,1,0,0,0,1
2.99,2009,2.99,74,21.99,1,0,0,0,0,1,0,1,0
0.99,2005,0.99,130,15.99,0,1,0,0,0,1,0,0,0
5.99,2006,4.99,158,24.99,0,1,0,0,1,1,0,0,1
4.99,2006,4.99,167,25.99,0,0,0,1,0,1,0,1,1
4.99,2008,4.99,100,10.99,1,0,0,0,0,0,0,1,1
5.99,2007,2.99,47,22.99,0,1,0,0,1,1,0,0,0
8.99,2007,4.99,119,22.99,0,0,0,1,1,1,0,1,0
1.99,2010,0.99,64,17.99,1,0,0,0,1,0,1,1,0
0.99,2004,0.99,98,17.99,0,1,0,0,0,0,0,1,0
5.99,2006,0.99,76,19.99,0,0,1,0,1,1,0,1,1
0.99,2004,0.99,100,27.99,0,0,0,0,0,0,0,1,0
4.99,2009,4.99,147,25.99,0,1,0,0,0,1,1,0,1
0.99,2006,0.99,86,15.99,0,0,0,0,0,0,1,0,1
2.99,2010,0.99,74,18.99,1,0,0,0,1,0,0,1,1
4.99,2004,4.99,86,11.99,0,0,0,1,0,1,1,0,1
4.99,2006,4.99,109,11.99,0,0,1,0,0,0,1,1,1
4.99,2010,4.99,77,23.99,1,0,0,0,0,1,0,0,0
6.99,2007,2.99,160,20.99,0,0,1,0,1,0,0,1,1
6.99,2004,4.99,152,18.99,0,0,1,0,1,0,1,0,0
2.99,2008,2.99,95,13.99,0,0,0,1,0,1,1,1,0
4.99,2007,4.99,160,12.99,1,0,0,0,0,1,0,1,0
4.99,2009,4.99,110,25.99,0,0,1,0,0,1,0,0,0
2.99,2005,2.99,76,19.99,1,0,0,0,0,0,0,1,1
5.99,2009,2.99,106,23.99,1,0,0,0,1,1,1,0,1
0.99,2005,0.99,85,10.99,1,0,0,0,0,0,0,1,1
4.99,2009,0.99,137,18.99,0,0,0,1,1,1,0,0,1
2.99,2010,2.99,91,24.99,0,1,0,0,0,1,0,1,0
5.99,2009,0.99,51,20.99,0,0,0,0,1,0,0,0,1
6.99,2010,4.99,158,10.99,0,1,0,0,1,0,0,1,1
4.99,2004,4.99,185,11.99,0,0,1,0,0,0,1,1,0
6.99,2010,4.99,80,21.99,0,0,0,0,1,1,0,1,0
7.99,2009,4.99,173,14.99,0,0,0,0,1,0,1,1,1
3.99,2004,0.99,62,16.99,0,0,0,0,1,0,1,1,0
4.99,2006,4.99,112,19.99,0,0,0,1,0,1,0,1,0
2.99,2009,2.99,90,13.99,0,0,1,0,0,1,1,1,0
4.99,2006,2.99,52,9.99,0,1,0,0,1,0,1,0,1
4.99,2009,4.99,60,19.99,1,0,0,0,0,0,0,0,1
6.99,2009,4.99,53,27.99,0,1,0,0,1,0,1,1,1
4.99,2006,2.99,74,22.99,1,0,0,0,1,1,0,0,1
4.99,2010,4.99,140,14.99,1,0,0,0,0,1,0,1,1
1.99,2010,0.99,144,25.99,0,0,0,0,1,0,0,1,1
0.99,2007,0.99,129,17.99,0,0,0,1,0,1,0,1,1
0.99,2004,0.99,108,13.99,0,0,0,0,0,1,1,1,1
2.99,2004,2.99,94,27.99,0,0,0,1,0,1,0,1,0
7.99,2008,4.99,153,23.99,1,0,0,0,1,0,0,0,1
2.99,2007,2.99,102,10.99,0,0,0,1,0,1,0,0,1
4.99,2006,4.99,148,17.99,0,0,1,0,0,1,0,0,1
4.99,2010,4.99,90,11.99,0,1,0,0,0,0,1,0,1
0.99,2005,0.99,47,19.99,0,0,0,0,0,1,1,0,1
2.99,2009,2.99,71,29.99,0,0,0,1,0,0,1,1,0
3.99,2010,2.99,125,22.99,0,0,0,1,1,1,1,1,0
4.99,2005,4.99,61,18.99,0,0,1,0,0,1,0,1,0
4.99,2009,4.99,53,27.99,0,1,0,0,0,0,1,1,1
4.99,2004,4.99,185,11.99,0,0,1,0,0,0,1,1,0
0.99,2007,0.99,69,29.99,0,0,0,0,0,0,1,1,0
4.99,2006,4.99,139,12.99,0,0,0,0,0,0,1,0,1
2.99,2004,2.99,126,19.99,0,0,1,0,0,1,1,0,1
4.99,2007,2.99,176,18.99,0,1,0,0,1,1,1,0,0
4.99,2008,0.99,161,12.99,0,1,0,0,1,0,1,0,1
2.99,2009,2.99,185,27.99,0,0,1,0,0,0,0,1,0
5.99,2009,4.99,147,28.99,1,0,0,0,1,0,1,1,1
0.99,2007,0.99,53,16.99,0,0,0,0,0,1,1,1,0
7.99,2009,4.99,159,29.99,0,0,0,0,1,1,0,0,0
5.99,2005,2.99,122,16.99,0,0,0,0,1,0,1,1,0
4.99,2007,4.99,166,12.99,0,0,1,0,0,1,1,0,0
0.99,2005,0.99,85,10.99,1,0,0,0,0,0,0,1,1
5.99,2005,0.99,132,21.99,0,1,0,0,1,1,0,1,1
4.99,2006,4.99,179,29.99,0,0,1,0,0,1,0,1,0
0.99,2007,0.99,137,21.99,0,1,0,0,0,1,1,0,0
5.99,2009,2.99,65,27.99,0,0,0,0,1,0,0,1,0
3.99,2010,0.99,155,20.99,0,0,0,0,1,0,0,1,1
0.99,2006,0.99,181,10.99,0,0,0,0,0,0,1,0,0
0.99,2005,0.99,151,12.99,0,0,1,0,0,0,0,1,1
2.99,2009,2.99,117,26.99,0,0,0,0,0,0,0,1,1
0.99,2006,0.99,113,14.99,0,0,0,1,0,0,1,0,0
2.99,2006,0.99,113,14.99,0,0,0,1,1,0,1,0,0
4.99,2004,4.99,141,9.99,0,0,0,1,0,1,0,0,0
4.99,2005,4.99,48,27.99,0,0,0,0,0,1,1,0,0
5.99,2007,2.99,101,28.99,0,0,0,1,1,1,1,0,0
0.99,2010,0.99,81,28.99,1,0,0,0,0,1,0,0,0
2.99,2009,2.99,178,19.99,0,0,0,0,0,1,0,0,1
4.99,2009,4.99,112,22.99,1,0,0,0,0,1,0,1,0
6.99,2004,0.99,165,29.99,0,0,1,0,1,1,1,0,0
2.99,2008,2.99,152,9.99,0,0,1,0,0,1,1,1,1
0.99,2005,0.99,83,18.99,1,0,0,0,0,1,0,0,1
4.99,2008,4.99,53,17.99,0,1,0,0,0,0,0,1,1
4.99,2006,4.99,135,15.99,1,0,0,0,0,1,1,0,0
5.99,2009,2.99,180,21.99,0,0,1,0,1,0,0,1,1
6.99,2008,2.99,70,22.99,0,0,0,1,1,0,1,1,1
2.99,2004,2.99,134,26.99,0,0,0,1,0,1,1,1,1
0.99,2005,0.99,47,19.99,0,0,0,0,0,1,1,0,1
0.99,2006,0.99,148,22.99,0,0,0,1,0,1,0,0,1
6.99,2010,0.99,104,12.99,0,0,1,0,1,1,1,0,0
4.99,2010,4.99,175,11.99,1,0,0,0,0,1,0,1,1
2.99,2006,2.99,79,15.99,0,0,1,0,0,1,0,1,1
4.99,2004,4.99,180,17.99,1,0,0,0,0,0,0,1,1
0.99,2007,0.99,61,26.99,1,0,0,0,0,1,1,1,1
6.99,2008,2.99,179,20.99,1,0,0,0,1,1,1,1,0
0.99,2006,0.99,64,11.99,0,0,0,0,0,1,1,0,1
5.99,2005,2.99,99,24.99,1,0,0,0,1,0,1,1,0
6.99,2004,2.99,70,10.99,0,0,0,1,1,0,1,1,0
4.99,2005,0.99,92,21.99,1,0,0,0,1,0,0,1,1
3.99,2005,2.99,175,22.99,0,1,0,0,1,0,0,0,1
1.99,2007,0.99,103,19.99,0,0,0,1,1,1,0,0,0
2.99,2004,2.99,136,24.99,0,1,0,0,0,0,1,0,1
8.99,2009,4.99,83,22.99,1,0,0,0,1,1,0,1,1
2.99,2008,2.99,57,12.99,0,0,0,0,0,0,0,1,0
0.99,2004,0.99,54,14.99,0,0,1,0,0,1,0,0,1
3.99,2010,0.99,171,27.99,0,1,0,0,1,0,1,0,0
4.99,2004,4.99,53,9.99,0,0,1,0,0,0,0,1,0
2.99,2009,2.99,135,17.99,0,1,0,0,0,1,0,0,1
9.99,2006,4.99,112,19.99,0,0,0,1,1,1,0,1,0
6.99,2010,0.99,115,20.99,0,0,0,1,1,0,1,1,0
2.99,2006,2.99,100,11.99,0,0,0,0,0,1,1,0,0
4.99,2010,4.99,74,23.99,1,0,0,0,0,1,0,0,1
4.99,2010,4.99,77,20.99,1,0,0,0,0,0,0,1,1
3.99,2007,0.99,151,19.99,0,0,0,1,1,0,0,1,1
2.99,2009,0.99,108,28.99,0,0,0,1,1,0,1,1,1
4.99,2006,4.99,154,14.99,0,0,0,1,0,1,0,0,1
1.99,2010,0.99,144,27.99,0,0,0,0,1,1,1,1,1
4.99,2009,4.99,53,27.99,0,1,0,0,0,0,1,1,1
8.99,2005,4.99,145,10.99,1,0,0,0,1,1,0,1,0
4.99,2005,4.99,79,19.99,0,0,0,0,0,1,0,1,0
3.99,2010,2.99,106,13.99,1,0,0,0,1,0,1,0,0
2.99,2010,2.99,90,25.99,1,0,0,0,0,1,0,1,1
0.99,2005,0.99,157,21.99,1,0,0,0,0,1,0,1,0
2.99,2009,2.99,88,9.99,0,0,0,1,0,0,1,0,1
2.99,2009,2.99,135,17.99,0,1,0,0,0,1,0,0,1
0.99,2009,0.99,64,19.99,0,0,1,0,0,1,0,1,0
0.99,2009,0.99,57,28.99,1,0,0,0,0,1,0,1,1
4.99,2010,2.99,84,20.99,0,0,0,1,1,0,1,1,0
8.99,2007,4.99,62,18.99,0,0,0,0,1,1,1,0,1
0.99,2004,0.99,142,29.99,0,0,0,0,0,1,0,1,1
5.99,2004,0.99,89,17.99,0,0,0,0,1,0,0,1,0
5.99,2006,4.99,102,11.99,0,0,1,0,1,0,1,0,1
0.99,2006,0.99,175,16.99,0,1,0,0,0,1,1,1,1
4.99,2007,2.99,147,13.99,0,0,0,0,1,0,1,1,1
4.99,2009,4.99,120,22.99,1,0,0,0,0,1,0,1,1
4.99,2005,4.99,48,27.99,0,0,0,0,0,1,1,0,0
4.99,2005,4.99,72,19.99,1,0,0,0,0,1,1,0,0
2.99,2010,2.99,105,22.99,0,0,1,0,0,0,0,0,1
5.99,2010,2.99,107,26.99,1,0,0,0,1,1,1,0,1
4.99,2009,4.99,104,20.99,1,0,0,0,0,1,0,1,0
0.99,2007,0.99,129,18.99,1,0,0,0,0,1,1,0,0
5.99,2010,0.99,144,27.99,0,0,0,0,1,1,1,1,1
4.99,2009,4.99,147,28.99,1,0,0,0,0,0,1,1,1
2.99,2007,2.99,85,12.99,0,1,0,0,0,1,1,0,0
4.99,2006,4.99,180,13.99,1,0,0,0,0,0,0,0,1
2.99,2007,2.99,118,18.99,0,1,0,0,0,0,1,0,0
2.99,2004,0.99,54,14.99,0,0,1,0,1,1,0,0,1
0.99,2006,0.99,98,29.99,0,0,0,1,0,1,1,1,1
0.99,2005,0.99,111,12.99,0,0,0,1,0,0,1,0,1
2.99,2005,2.99,85,19.99,0,1,0,0,0,0,0,1,1
4.99,2005,4.99,69,28.99,0,0,0,1,0,1,0,0,1
2.99,2005,2.99,166,11.99,0,1,0,0,0,1,1,1,0
4.99,2010,4.99,112,14.99,0,0,0,0,0,0,1,0,1
6.99,2005,4.99,182,23.99,0,0,1,0,1,1,0,1,0
0.99,2006,0.99,102,28.99,0,0,0,0,0,1,1,1,1
4.99,2008,0.99,123,26.99,1,0,0,0,1,0,0,1,0
2.99,2006,2.99,52,9.99,0,1,0,0,0,0,1,0,1
1.99,2007,0.99,48,19.99,0,0,1,0,1,1,0,0,1
10.99,2009,4.99,73,12.99,0,0,1,0,1,1,0,0,0
4.99,2010,4.99,83,14.99,0,0,1,0,0,1,0,1,0
0.99,2006,0.99,181,21.99,0,0,0,1,0,1,0,1,0
3.99,2007,0.99,161,20.99,0,0,0,1,1,1,1,0,1
4.99,2008,4.99,102,25.99,0,0,0,0,0,0,1,0,0
6.99,2009,2.99,179,16.99,0,0,0,1,1,0,1,1,1
4.99,2005,4.99,140,15.99,0,1,0,0,0,0,0,1,1
0.99,2008,0.99,153,20.99,0,0,0,1,0,1,0,1,0
0.99,2004,0.99,62,29.99,1,0,0,0,0,0,1,0,1
5.99,2010,2.99,69,18.99,1,0,0,0,1,1,0,1,1
0.99,2009,0.99,136,22.99,0,1,0,0,0,0,1,0,1
2.99,2009,0.99,57,28.99,1,0,0,0,1,1,0,1,1
2.99,2004,0.99,98,17.99,0,1,0,0,1,0,0,1,0
0.99,2007,0.99,151,19.99,0,0,0,1,0,0,0,1,1
6.99,2006,4.99,61,15.99,0,0,0,0,1,1,0,1,0
4.99,2008,4.99,164,26.99,0,0,1,0,0,0,0,1,0
4.99,2008,2.99,136,14.99,0,1,0,0,1,1,0,0,0
4.99,2008,4.99,58,12.99,0,0,0,1,0,1,0,1,0
0.99,2010,0.99,70,16.99,1,0,0,0,0,0,1,1,0
6.99,2009,2.99,135,17.99,0,1,0,0,1,1,0,0,1
0.99,2010,0.99,69,29.99,0,1,0,0,0,1,0,1,0
4.99,2004,4.99,142,26.99,1,0,0,0,0,0,1,0,1
0.99,2006,0.99,177,26.99,0,0,0,0,0,0,1,0,0
2.99,2005,0.99,156,14.99,0,0,1,0,1,1,1,0,0
6.99,2010,4.99,107,22.99,0,0,1,0,1,0,0,0,1
5.99,2006,4.99,51,23.99,0,1,0,0,1,0,1,1,1
2.99,2006,2.99,69,17.99,0,0,1,0,0,0,1,0,1
1.99,2010,0.99,110,24.99,0,0,1,0,1,0,1,1,0
3.99,2009,2.99,185,27.99,0,0,1,0,1,0,0,1,0
6.99,2006,0.99,51,18.99,0,0,1,0,1,0,1,0,0
4.99,2009,4.99,161,26.99,0,0,0,0,0,0,1,1,0
4.99,2009,2.99,90,13.99,0,0,1,0,1,1,1,1,0
6.99,2007,4.99,122,16.99,0,0,0,0,1,0,0,0,1
4.99,2006,4.99,112,12.99,1,0,0,0,0,0,1,1,0
0.99,2010,0.99,171,27.99,0,1,0,0,0,0,1,0,0
3.99,2005,2.99,97,12.99,0,1,0,0,1,1,1,0,0
0.99,2007,0.99,160,15.99,1,0,0,0,0,1,0,1,0
2.99,2010,2.99,107,26.99,1,0,0,0,0,1,1,0,1
2.99,2005,2.99,107,20.99,0,0,0,0,0,0,0,1,1
0.99,2004,0.99,50,13.99,0,1,0,0,0,1,1,0,0
4.99,2010,2.99,61,13.99,0,1,0,0,1,1,0,1,1
0.99,2008,0.99,154,29.99,0,0,0,0,0,0,1,1,0
2.99,2007,2.99,185,23.99,0,0,0,0,0,0,1,0,0
2.99,2008,0.99,114,13.99,0,0,0,0,1,1,0,0,1
2.99,2006,2.99,75,10.99,1,0,0,0,0,0,1,0,0
2.99,2007,2.99,67,12.99,0,0,0,0,0,1,1,1,1
8.99,2008,4.99,121,18.99,0,0,1,0,1,0,1,0,1
3.99,2008,2.99,47,19.99,0,0,1,0,1,0,1,0,0
4.99,2009,4.99,120,28.99,0,0,1,0,0,0,0,1,0
0.99,2007,0.99,74,20.99,0,1,0,0,0,1,1,0,1
1.99,2006,0.99,113,14.99,0,0,0,1,1,0,1,0,0
4.99,2006,4.99,178,11.99,0,0,1,0,0,1,0,1,1
4.99,2010,4.99,124,29.99,0,0,1,0,0,1,0,0,1
7.99,2008,4.99,93,19.99,0,0,0,0,1,1,1,1,1
2.99,2010,2.99,106,13.99,1,0,0,0,0,0,1,0,0
